category,title,description,longitude,latitude,image
Entertainment,Suehirotei,"This is one of the very few remaining yose (vaudeville) theatres in Tokyo. Shows feature over a dozen acts, many of which are rakugo (comedic monologue). You’ll need pretty good Japanese to follow along, though there’s something to be gained from just soaking up the atmosphere. On Saturday evenings (9.30pm to 11pm) there's a short rakugo program for just ¥1000.",139.706,35.691313,
Restaurants,Sougo,"Sit at the long counter beside the open kitchen or in booths and watch the expert chefs prepare delicious and beautifully presented shōjin-ryōri (mainly vegetarian cuisine as served at Buddhist temples – note some dishes used dashi stock which contains fish). Lunch is a bargain. Reserve at least one day in advance if you want a vegan meal (lunch/dinner ¥7000/10,000) prepared.",139.732189,35.662483,
Nightlife,Brewdog,"This Scottish craft brewery's Tokyo outpost is nestled off the main drag. Apart from its own brews, there's a great selection of other beers, including Japanese varieties on tap, mostly all served in small, regular or large (a full pint) portions. Tasty food and computer and board games to while away the evening round out a class operation.",139.733552,35.662117,
Nightlife,Ageha,"This gigantic waterside club is Tokyo's largest, complete with a pool and food trucks. Best to come in a group and definitely check the schedule in advance (there's not always something happening and events vary). Free buses run between the club and a bus stop on the east side of Shibuya Station (on Roppongi-dōri) all night. Cover around ¥3000; bring photo ID.",139.825058,35.641673,
Attractions,Meguro Gajoen,"Tokyo's most over-the-top wedding venue is resplendent with indoor waterfalls and gilded friezes (which speaks to the fashion in Tokyo during the height of postwar prosperity). It's also a hotel and restaurant complex, so anyone can stop by for a peek. Don't miss the restrooms – the most lavish we've seen in the city.",139.71296,35.63195,
Shopping,Tsukiji Hitachiya,"Tokyo chefs and cooks seek out Hitachiya for hand-forged knives, sturdy bamboo baskets and other great kitchen and cooking tools.",139.771296,35.665063,
Entertainment,Tokyo Opera City Concert Hall,"This beautiful, oak-panelled, A-frame concert hall, with legendary acoustics, hosts the Tokyo Philharmonic Orchestra among other well-regarded ensembles; bugaku (classical Japanese music) is also sometimes performed here. Free lunchtime organ performances take place monthly, usually on Fridays. Get information and tickets from the box office next to the entrance to the Tokyo Opera City Art Gallery.",139.686248,35.683322,
Attractions,Aka-mon,The 'red gate' is the most famous of the several entrances to Tokyo University (commonly known as Tōdai). The attractive and leafy campus occupies what was once the estate of the Maeda clan and the gate was once part of the clan's villa.,139.760084,35.710733,
Attractions,Telecom Center,"Best visited around sunset, the 99m-high viewing deck in this landmark arch-shaped building allows views of both the Rainbow Bridge and Tokyo Tower together as their night lights come on.",139.779727351208,35.6169844707411,
Attractions,Edo-Tokyo Open Air Architecture Museum,"This fantastic yet overlooked museum is a preserve for historic buildings rescued from around Tokyo during the city's decades-long construction jag. Among them are an Edo-era farmhouse, a modernist villa and a whole strip of early-20th-century shops, all of which you can enter. The museum is inside Koganei-kōen (Tokyo's second-largest park) in Musashi-Koganei (four stops past Kichijōji on the JR Chūō line).",139.513407,35.71488,
Shopping,Tokyo Midtown,"This sleek complex, where escalators ascend alongside waterfalls of rock and glass, brims with sophisticated shops. Most notable is the selection of homewares and lifestyle boutiques, including The Cover Nippon and Wise-Wise, which carry works by Japanese designers and artisans, on the 3rd floor of the Galleria section.",139.731068237878,35.6660460719667,
Restaurants,Dhaba India,"Indian meals in Tokyo don't come much better than those served at this long-established restaurant with deep-indigo plaster walls. The food is very authentic, particularly the curries served with basmati rice, naan or crispy dosa (giant lentil-flour pancakes). Set lunches are spectacularly good value.",139.768388,35.676821,
Events,Sanja Matsuri,"Tokyo's biggest festival is held over the third weekend of May and attracts about 1.5 million spectators to Asakusa-jinja. The highlight is the rowdy parade of mikoshi (portable shrines) carried by men and women in traditional dress, with the grandest floats making the rounds on Sunday.",139.797592,35.714801,
Restaurants,Yakiniku Champion,Champion is one of Tokyo best spots for yakiniku – literally 'grilled meat' and the Japanese term for Korean barbecue. The menu runs the gamut from sweetbreads to the choicest cuts of grade A5 wagyū (Japanese beef); there's a diagram of the cuts as well as descriptions. It's very popular; reservations recommended.,139.708371,35.645405,
Attractions,Azuma-bashi,"Originally built in 1774, this bridge was once the point of departure for boat trips to the Yoshiwara pleasure district, north of Asakusa.",139.798762,35.710167,
Shopping,Tsuruya Yoshinobu,"This is the Tokyo outpost of one of Kyoto's more esteemed creators of wagashi, traditional Japanese sweets made of rice flour, bean paste and sugar. While the ingredients may be simple, the designs – of seasonal motifs, such as flowers and leaves – are spectacular. Sit at the counter to watch the in-house patissier make the sweet of your choice, served with tea (¥1400).",139.774332,35.686259,
Attractions,Shimo-Kitazawa,"The narrow streets of ‘Shimokita’, barely passable by cars, create a streetscape like a dollhouse version of Tokyo. It’s been a favourite haunt of generations of students, musicians and artists. If hippies – not bureaucrats – ran Tokyo, the city would look a lot more like Shimo-Kitazawa. Unfortunately the massive redevelopment of the train station area is cramping its style a bit, but it's still a great place to wander – and bar-hop.",139.667323,35.661149,
Attractions,SCAI the Bathhouse,"This 200-year-old bathhouse has for several decades been an avant-garde gallery space, showcasing Japanese and international artists in its austere vaulted space. Closed between exhibitions.",139.770502,35.721735,
Nightlife,(marunouchi) House,"On the 7th floor of the Shin-Maru Building, this collection of nine bars and pubs is a popular after-work gathering spot. There's a wrap-around terrace so many spots have outdoor seating. The views aren't sky-high; instead you feel curiously suspended among the office towers, hovering over Tokyo Station below. The bars often come together to hold joint events.",139.764225,35.68239,
Attractions,Yanaka-reien,"One of Tokyo’s largest graveyards, Yanaka-reien is the final resting place of more than 7000 souls, many of whom were quite well known in their day. It’s also where you’ll find the tomb of Yoshinobu Tokugawa (徳川慶喜の墓), the last shogun. Come spring it is also a popular cherry-blossom-viewing spot.",139.770728477615,35.7241556301767,
Restaurants,Gyūkatsu Motomura,"You know tonkatsu, the deep-fried breaded pork cutlet that is a Japanese staple; meet gyūkatsu, the deep-fried breaded beef cutlet and currently much-hyped dish. At Motomura, diners get a small individual grill to cook the meat to their liking. Set meals include cabbage, rice and soup. It's just off Meiji-dōri, at the southern end of Shibuya Stream.",139.704069,35.657043,
Shopping,Jimbōchō Bookstores,"This fascinating neighbourhood of more than 170 new and secondhand booksellers is proof that the printed word is alive and well in Tokyo. Amid tottering stacks of volumes, you'll find everything from antique guidebooks of the Yoshiwara pleasure district to obscure sheet music from your favourite symphony.",139.759526,35.695678,
Restaurants,Ginza Kagari,"Kagari, currently one of Tokyo's most-obsessed-about ramen shops, does a luscious tori paitan (fat-rich chicken broth) topped with delicately steamed seasonal vegetables – it will make you rethink ramen. While the main shop moves to a new location, visit this branch in the Echika Fit underground arcade in Ginza station. There's only eight seats so expect a queue.",139.765481,35.671992,
Restaurants,Monja Kondō,"Monjayaki is a Tokyo speciality, a batter, veg, seafood and meat fry-up with a loose, scrambled-egg-like texture. This place dating back to 1950 is said to be Tsukishima's oldest purveyor of the dish. There are some 90 different toppings you can add to the basic mix, and the staff will help you to make it at your own table grill.",139.781134,35.6625,
Nightlife,Harajuku Taproom,"Baird’s Brewery is one of Japan’s most successful and consistently good craft breweries. This is one of three Tokyo outposts, and you can sample more than a dozen of its beers on tap, including the brewery's Harajuku Real Ale (pints ¥1100). Yakitori (grilled chicken skewers) and Japanese pub-style dishes are served as well.",139.704283,35.671661,
Attractions,Takeshita-dōri,"This is Tokyo’s famous fashion bazaar. It's an oddly mixed bag: newer shops selling trendy, youthful styles alongside stores still invested in the trappings of decades of subcultures past (plaid and safety pins for the punks; colourful tutus for the decora; Victorian dresses for the Gothic Lolitas). Be warned: this pedestrian alley is a pilgrimage site for teens from all over Japan, which means it can get packed.",139.703726,35.671443,https://lonelyplanetimages.imgix.net/mastheads/shutterstock_113994796.jpg?fit=crop&w=320&h=140
Nightlife,Nantoka Bar,"Part of the collective of spaces run by the Kōenji-based activist group Shirōto no Ran (Amateurs' Riot), Nantoka Bar is about as uncommercial as a place selling drinks can get: there's no cover charge, drinks are generous and cheap, and it's run on any given day by whoever feels like running it, which is sometimes no one at all.",139.646755,35.706438,
